33.670078,-118.020721,Malibu Lagoon State Beach,4
37.32687,-121.898003,Manchester State Park,4
33.670078,-118.020721,Mandalay State Beach,4
33.670078,-118.020721,Manresa State Beach,4
37.32687,-121.898003,Marconi Conference Center State Historic Park,4
33.670078,-118.020721,Marina State Beach,4
40.680265,-122.352944,Marital Cottle Project,4
38.800388,-120.895042,Marshall Gold Discovery State Historic Park,4
41.009579,-121.647591,McArthur-Burney Falls Memorial State Park,4
37.415619,-120.709846,McConnell State Recreation Area,4
33.670078,-118.020721,McGrath State Beach,4
39.307571,-123.798912,Mendocino Headlands State Park,4
39.32336,-123.734657,Mendocino Woodlands State Park,4
37.02169,-119.671761,Millerton Lake State Recreation Area,4
38.01387,-119.024513,Mono Lake Tufa State Reserve,4
35.300529,-120.862556,Montaña de Oro State Park,4
33.670078,-118.020721,Montara State Beach,4
36.602852,-121.893517,Monterey State Historic Park,4
33.670078,-118.020721,Monterey State Beach,4
37.271881,-119.270233,Montgomery Woods State Reserve,4
33.670078,-118.020721,Moonlight State Beach,4
35.354031,-120.843727,Morro Bay State Park,4
33.670078,-118.020721,Morro Strand State Beach,4
33.670078,-118.020721,Moss Landing State Beach,4
37.84433,-121.949982,Mount Diablo State Park,4
33.797939,-116.683479,Mount San Jacinto State Park,4
37.90424,-122.604057,Mount Tamalpais State Park,4
33.670078,-118.020721,Natural Bridges State Beach,4
37.32687,-121.898003,Navarro River Redwoods State Park,4
36.980511,-121.932907,New Brighton State Beach,4
35.10326,-120.630928,Oceano Dunes State Vehicular Recreation Area,4
33.146839,-116.141586,Ocotillo Wells State Vehicular Recreation Area,4
38.582272,-121.505478,Old Sacramento State Historic Park,4
32.753349,-117.195847,Old Town San Diego State Historic Park,4
38.151279,-122.568771,Olompali State Historic Park,4
37.991421,-122.063766,Pacheco State Park,4
33.670078,-118.020721,Pacifica State Beach,4
33.331459,-116.903931,Palomar Mountain State Park,4
37.32687,-121.898003,Patrick s Point State Park,4
33.670078,-118.020721,Pelican State Beach,4
33.670078,-118.020721,Pescadero State Beach,4
38.255051,-122.584412,Petaluma Adobe State Historic Park,4
36.252602,-121.786972,Pfeiffer Big Sur State Park,4
33.03867,-114.643867,Picacho State Recreation Area,4
37.32687,-121.898003,Pigeon Point Light Station State Historic Park,4
37.32687,-121.898003,Pío Pico State Historic Park,4
33.670078,-118.020721,Pismo State Beach,4
34.371811,-118.44529,Placerita Canyon State Park,4
39.758339,-120.695381,Plumas-Eureka State Park,4
40.67618,-121.429564,Point Cabrillo Light Station,4
33.670078,-118.020721,Point Dume State Beach,4
36.518108,-121.935371,Point Lobos State Reserve,4
36.518108,-121.935371,Point Lobos Ranch,4
40.67618,-121.429564,Point Montara Light Station,4
34.066639,-119.007851,Point Mugu State Park,4
33.670078,-118.020721,Point Sal State Beach,4
37.32687,-121.898003,Point Sur State Historic Park,4
33.670078,-118.020721,Pomponio State Beach,4
37.263351,-122.211143,Portola Redwoods State Park,4
38.64381,-121.15728,Prairie City State Vehicular Recreation Area,4
41.355499,-124.073677,Prairie Creek Redwoods State Park,4
34.950241,-115.511932,Providence Mountains State Recreation Area,4
37.950401,-120.415192,Railtown 1897 State Historic Park,4
35.31559,-117.983467,Red Rock Canyon State Park (California),4
34.46257,-120.065453,Refugio State Beach,4
36.227798,-119.0728,Reynolds Wayside Campground,4
40.0159,-123.791298,Richardson Grove State Park,4
34.05349,-118.245323,Rio de Los Angeles State Park,4
33.670078,-118.020721,Robert H. Meyer Memorial State Beach,4
38.66581,-122.619743,Robert Louis Stevenson State Park,4
33.670078,-118.020721,Robert W. Crown Memorial State Beach,4
39.33099,-123.805054,Russian Gulch State Park,4
34.689831,-117.824364,Saddleback Butte State Park,4
33.670078,-118.020721,Salinas River State Beach,4
38.580978,-123.332298,Salt Point State Park,4
33.424599,-115.848,Salton Sea State Recreation Area,4
38.004662,-122.708542,Samuel P. Taylor State Park,4
37.696232,-122.433487,San Bruno Mountain State Park,4
33.670078,-118.020721,San Buenaventura State Beach,4
33.403938,-117.601761,San Clemente State Beach,4
33.670078,-118.020721,San Elijo State Beach,4
33.670078,-118.020721,San Gregorio State Beach,4
36.847179,-121.537971,San Juan Bautista State Historic Park,4
37.049961,-121.10537,San Luis Reservoir State Recreation Area,4
33.670078,-118.020721,San Onofre State Beach,4
37.32687,-121.898003,San Pasqual Battlefield State Historic Park,4
35.599449,-121.125542,San Simeon State Park,4
37.829112,-122.165361,San Timoteo Canyon,4
37.32687,-121.898003,Santa Cruz Mission State Historic Park,4
33.670078,-118.020721,Santa Monica State Beach,4
37.32687,-121.898003,Santa Susana Pass State Historic Park,4
33.670078,-118.020721,Schooner Gulch State Beach,4
33.670078,-118.020721,Seacliff State Beach,4
40.599281,-122.492218,Shasta State Historic Park,4
33.670078,-118.020721,Silver Strand State Beach,4
34.288761,-117.330299,Silverwood Lake State Recreation Area,4
39.971401,-123.969429,Sinkyone Wilderness State Park,4
37.271881,-119.270233,Smithe Redwoods State Reserve,4
38.293678,-122.457199,Sonoma State Historic Park,4
33.670078,-118.020721,Sonoma Coast State Beach,4
33.670078,-118.020721,South Carlsbad State Beach,4
39.125641,-121.58445,South Yuba River State Park,4
39.879181,-123.731728,Standish-Hickey State Recreation Area,4
37.32687,-121.898003,State Indian Museum State Historic Park,4
39.124722,-122.716927,Stone Lake,4
39.05817,-120.121178,Sugar Pine Point State Park,4
38.438351,-122.505074,Sugarloaf Ridge State Park,4
33.670078,-118.020721,Sunset State Beach,4
37.32687,-121.898003,Sutter Buttes State Park ,4
37.32687,-121.898003,Sutter s Fort State Historic Park,4
39.181049,-120.116173,Tahoe State Recreation Area,4
33.670078,-118.020721,Thornton State Beach,4
37.271881,-119.270233,Tijuana Estuary,4
37.32687,-121.898003,Tolowa Dunes State Park,4
38.127682,-122.902313,Tomales Bay State Park,4
37.32687,-121.898003,Tomo-Kahni State Historic Park,4
34.044529,-118.55825,Topanga State Park,4
33.670078,-118.020721,Torrey Pines State Beach,4
32.90498,-117.24334,Torrey Pines State Reserve,4
33.670078,-118.020721,Trinidad State Beach,4
35.316608,-119.360619,Tule Elk State Reserve,4
37.62746,-120.575523,Turlock Lake State Recreation Area,4
33.670078,-118.020721,Twin Lakes State Beach,4
39.275131,-123.796402,Van Damme State Park,4
37.271881,-119.270233,Verdugo Mountains,4
40.797092,-121.702267,Ward Creek,4
38.861629,-120.022697,Washoe Meadows State Park,4
37.32687,-121.898003,Wassama Round House State Historic Park,4
37.32687,-121.898003,Watts Towers of Simon Rodia State Historic Park,4
40.73164,-122.940102,Weaverville Joss House State Historic Park,4
33.670078,-118.020721,Westport-Union Landing State Beach,4
36.96217,-122.080841,Wilder Ranch State Park,4
34.017941,-117.06636,Wildwood Canyon,4
33.670078,-118.020721,Will Rogers State Beach,4
34.053139,-118.514099,Will Rogers State Historic Park,4
37.32687,-121.898003,William B. Ide Adobe State Historic Park,4
33.670078,-118.020721,William Randolph Hearst Memorial State Beach,4
37.32687,-121.898003,Woodland Opera House State Historic Park,4
39.91605,-122.095093,Woodson Bridge State Recreation Area,4
33.670078,-118.020721,Zmudowski State Beach,4
34.134965,-116.314604,Jashua Tree,California,5
33.439121,-119.346687,Channel Islands,California,5
40.777451,-124.144493,Sequoia Park,California,5
36.784698,-118.906998,Kings Canyon,California,5
37.667542,-119.805389,Yosemite,California,5
40.44611,-120.663841,Lassen Volcanic,California,5
41.41893,-124.003899,Redwood National Park,California,5
36.45695,-116.865133,Death Valley,5
